SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionWard,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,ElectionRound
34331,34330,2018-03-07,Councillors,"Ward Results","Ward 246",Turay,Bai,C4C,D68910,188,4.27,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32721,32720,2018-03-07,Councillors,"Ward Results","Ward 315",Ganda,Joswph,CDP,F1C40F,186,7.07,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34269,34268,2018-03-07,Councillors,"Ward Results","Ward 242",Dumbuya,Peter,CDP,F1C40F,186,2.56,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34063,34062,2018-03-07,Councillors,"Ward Results","Ward 201",Bangura,Tamba,ADP,FF339F,186,3.16,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33051,33050,2018-03-07,Councillors,"Ward Results","Ward 115",Sheriff,Nafalie,NGC,4B0082,185,2.60,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34469,34468,2018-03-07,Councillors,"Ward Results","Ward 258",Tarawallie,"Abu Bakarr",NGC,4B0082,185,3.22,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32523,32522,2018-03-07,Councillors,"Ward Results","Ward 337",Alpha,Samuel,CDP,F1C40F,185,2.99,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30175,30174,2018-03-07,Councillors,"Ward Results","Ward 305",Kamara,Bockarie,PMDC,F3881E,185,3.06,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34692,34691,2018-03-07,Councillors,"Ward Results","Ward 012",Tarawally,Alhaji,C4C,D68910,184,4.14,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33161,33160,2018-03-07,Councillors,"Ward Results","Ward 356",Kamara,Mamie,NGC,4B0082,184,6.00,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30310,30309,2018-03-07,Councillors,"Ward Results","Ward 294",Lappia,Mohamed,C4C,D68910,181,3.13,No,Provisional,male-blank-profile-photo.png,"First Round"
30850,30849,2018-03-07,Councillors,"Ward Results","Ward 156",jalloh,David,CDP,F1C40F,180,6.34,No,Provisional,male-blank-profile-photo.png,"First Round"
29999,29998,2018-03-07,Councillors,"Ward Results","Ward 293",Khama,Jude,CDP,F1C40F,180,2.72,No,Provisional,male-blank-profile-photo.png,"First Round"
30165,30164,2018-03-07,Councillors,"Ward Results","Ward 291",Nyewah,Fatu,NGC,4B0082,180,3.53,No,Provisional,female-profile-blank-photo.png,"First Round"
34583,34582,2018-03-07,Councillors,"Ward Results","Ward 004",Koroma,Jeremiah,NGC,4B0082,180,8.37,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32843,32842,2018-03-07,Councillors,"Ward Results","Ward 325",Kpanabom,Squire,PMDC,F3881E,179,4.99,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32765,32764,2018-03-07,Councillors,"Ward Results","Ward 319",Kalia,Moisa,APC,FF333C,179,6.08,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34101,34100,2018-03-07,Councillors,"Ward Results","Ward 200",Tarawallie,Angela,NDA,1F681B,179,3.12,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34509,34508,2018-03-07,Councillors,"Ward Results","Ward 262",Bangura,Michaella,C4C,D68910,179,1.64,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33963,33962,2018-03-07,Councillors,"Ward Results","Ward 190",Ishmeal,Mohamed,PDP,1E90FF,179,2.76,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33640,33639,2018-03-07,Councillors,"Ward Results","Ward 047",Nekah,Daniel,NGC,4B0082,178,2.27,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34698,34697,2018-03-07,Councillors,"Ward Results","Ward 013",Kpau,Musu,C4C,D68910,178,3.84,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32469,32468,2018-03-07,Councillors,"Ward Results","Ward 332",Combey,John,CDP,F1C40F,178,3.71,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32565,32564,2018-03-07,Councillors,"Ward Results","Ward 340",Libbie,Alusine,CDP,F1C40F,178,2087.00,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29961,29960,2018-03-07,Councillors,"Ward Results","Ward 273",Kamara,Gbessay,C4C,D68910,177,2.72,No,Provisional,female-profile-blank-photo.png,"First Round"
33663,33662,2018-03-07,Councillors,"Ward Results","Ward 049",Kowa,Francess,CDP,F1C40F,177,4.87,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33458,33457,2018-03-07,Councillors,"Ward Results","Ward 034",Soufan,Mohamed,NGC,4B0082,176,2.16,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33903,33902,2018-03-07,Councillors,"Ward Results","Ward 070",Banya,Kai,NGC,4B0082,173,4.12,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34413,34412,2018-03-07,Councillors,"Ward Results","Ward 254",Kamara,Abu,NPD,3498DB,173,2.58,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32989,32988,2018-03-07,Councillors,"Ward Results","Ward 107",Kamara,Solomon,NGC,4B0082,172,4.02,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30782,30781,2018-03-07,Councillors,"Ward Results","Ward 155",Koroma,Karifala,CDP,F1C40F,172,5.56,No,Provisional,male-blank-profile-photo.png,"First Round"
32421,32420,2018-03-07,Councillors,"Ward Results","Ward 348",Sam,Magret,APC,FF333C,172,3.66,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33033,33032,2018-03-07,Councillors,"Ward Results","Ward 113",Conteh,Joseph,NGC,4B0082,172,4.44,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33855,33854,2018-03-07,Councillors,"Ward Results","Ward 066",Kallon,Daniel,NGC,4B0082,171,4.30,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32911,32910,2018-03-07,Councillors,"Ward Results","Ward 104",Fornah,Brima,CDP,F1C40F,171,3.11,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33530,33529,2018-03-07,Councillors,"Ward Results","Ward 041",Musa,Ishmael,CDP,F1C40F,171,3.09,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33577,33576,2018-03-07,Councillors,"Ward Results","Ward 044",Moosa,Alex,APC,FF333C,171,3.76,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34686,34685,2018-03-07,Councillors,"Ward Results","Ward 012",Musa,Morison,NGC,4B0082,170,3.82,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32991,32990,2018-03-07,Councillors,"Ward Results","Ward 108",Fornah,Foday,NGC,4B0082,170,4.49,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30011,30010,2018-03-07,Councillors,"Ward Results","Ward 267",Koroma,Mohamed,C4C,D68910,168,4.25,No,Provisional,male-blank-profile-photo.png,"First Round"
30268,30267,2018-03-07,Councillors,"Ward Results","Ward 279",Lavalie,Sarah,NGC,4B0082,168,4.62,No,Provisional,female-profile-blank-photo.png,"First Round"
33091,33090,2018-03-07,Councillors,"Ward Results","Ward 120",Jalloh,Mohamed,SLPP,009900,168,6.14,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32807,32806,2018-03-07,Councillors,"Ward Results",,Wai,Jestina,PMDC,F3881E,168,3.77,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33763,33762,2018-03-07,Councillors,"Ward Results","Ward 059",Sillah,Sidie,NGC,4B0082,167,2.73,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33777,33776,2018-03-07,Councillors,"Ward Results","Ward 060",Kamara,Sheku,NGC,4B0082,166,3.90,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32919,32918,2018-03-07,Councillors,"Ward Results","Ward 104",Kpulun,Michael,NGC,4B0082,166,3.02,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33109,33108,2018-03-07,Councillors,"Ward Results","Ward 350",Massaquoi,Vandi,APC,FF333C,166,6.12,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32693,32692,2018-03-07,Councillors,"Ward Results","Ward 312",Rogers,Foday,NGC,4B0082,165,4.69,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34019,34018,2018-03-07,Councillors,"Ward Results","Ward 195",Samura,Joseph,NGC,4B0082,164,3.63,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34647,34646,2018-03-07,Councillors,"Ward Results","Ward 009",Morie,Alhaji,NGC,4B0082,164,2.24,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32891,32890,2018-03-07,Councillors,"Ward Results","Ward 102",Sankoh,Hassan,NGC,4B0082,164,3.55,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32435,32434,2018-03-07,Councillors,"Ward Results","Ward 328",Amin,Mohamed,CDP,F1C40F,162,3.79,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34401,34400,2018-03-07,Councillors,"Ward Results","Ward 253",Bangura,Mohamed,I,808080,162,4.26,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33817,33816,2018-03-07,Councillors,"Ward Results","Ward 063",Ngomeh,Musa,ADP,FF339F,161,3.16,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30828,30827,2018-03-07,Councillors,"Ward Results","Ward 150",Sesay,Gibrilla,C4C,D68910,161,4.02,No,Provisional,male-blank-profile-photo.png,"First Round"
30199,30198,2018-03-07,Councillors,"Ward Results","Ward 291",Tengbeh,Musa,C4C,D68910,160,3.13,No,Provisional,male-blank-profile-photo.png,"First Round"
30298,30297,2018-03-07,Councillors,"Ward Results","Ward 300",Kemba,Daniel,APC,FF333C,159,4.29,No,Provisional,male-blank-profile-photo.png,"First Round"
30087,30086,2018-03-07,Councillors,"Ward Results","Ward 286",Sombie,Naomie,NGC,4B0082,159,2.54,No,Provisional,female-profile-blank-photo.png,"First Round"
33394,33393,2018-03-07,Councillors,"Ward Results","Ward 032",Koroma,Auguster,C4C,D68910,158,2.61,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30786,30785,2018-03-07,Councillors,"Ward Results","Ward 151",Jalloh,Mohamed,C4C,D68910,158,3.83,No,Provisional,male-blank-profile-photo.png,"First Round"
29899,29898,2018-03-07,Councillors,"Ward Results","Ward 265",Lahai,Patrick,CDP,F1C40F,158,2.90,No,Provisional,male-blank-profile-photo.png,"First Round"
34511,34510,2018-03-07,Councillors,"Ward Results","Ward 262",Conteh,Abraham,NPD,3498DB,158,1.45,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30894,30893,2018-03-07,Councillors,"Ward Results","Ward 157",Koroma,Sorie,C4C,D68910,158,4.37,No,Provisional,male-blank-profile-photo.png,"First Round"
34607,34606,2018-03-07,Councillors,"Ward Results","Ward 006",Korfeh,Tamba,NGC,4B0082,157,6.08,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34091,34090,2018-03-07,Councillors,"Ward Results","Ward 200",Bangura,Abkalie,NPD,3498DB,157,2.74,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32711,32710,2018-03-07,Councillors,"Ward Results","Ward 314",Coker,Sarah,CDP,F1C40F,157,4.49,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34617,34616,2018-03-07,Councillors,"Ward Results","Ward 007",john,Christiana,PMDC,F3881E,157,1.67,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34027,34026,2018-03-07,Councillors,"Ward Results","Ward 196",Dumbuya,James,SLPP,009900,156,4.33,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34325,34324,2018-03-07,Councillors,"Ward Results","Ward 246",Bangura,Santigie,CDP,F1C40F,155,3.56,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34359,34358,2018-03-07,Councillors,"Ward Results","Ward 250",Kamara,Sulaiman,C4C,D68910,155,3.18,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32429,32428,2018-03-07,Councillors,"Ward Results","Ward 327",Gbessay,Foday,C4C,D68910,155,3.09,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33227,33226,2018-03-07,Councillors,"Ward Results","Ward 361",Swaray,Dennis,APC,FF333C,154,4.40,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32553,32552,2018-03-07,Councillors,"Ward Results","Ward 339",Massaquoi,Hawa,PMDC,F3881E,154,2.96,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33087,33086,2018-03-07,Councillors,"Ward Results","Ward 120",Conteh,Hassan,NURP,343a40,154,5.63,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30049,30048,2018-03-07,Councillors,"Ward Results","Ward 288",Coomber,Musa,C4C,D68910,153,1.79,No,Provisional,male-blank-profile-photo.png,"First Round"
33037,33036,2018-03-07,Councillors,"Ward Results","Ward 113",Sankoh,Sheik,SLPP,009900,152,3.92,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34311,34310,2018-03-07,Councillors,"Ward Results","Ward 245",Kalokoh,Alie,C4C,D68910,149,2.92,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32609,32608,2018-03-07,Councillors,"Ward Results","Ward 343",Marju,Morie,C4C,D68910,149,2.55,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34415,34414,2018-03-07,Councillors,"Ward Results","Ward 254",Kanu,Alimamy,CDP,F1C40F,149,2.23,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33031,33030,2018-03-07,Councillors,"Ward Results","Ward 112",Turay,Usifu,NGC,4B0082,149,2.53,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34307,34306,2018-03-07,Councillors,"Ward Results","Ward 245",Kalokoh,Alie,C4C,D68910,149,2.92,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32971,32970,2018-03-07,Councillors,"Ward Results","Ward 105",Kamara,Idrissa,NGC,4B0082,148,4.01,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33057,33056,2018-03-07,Councillors,"Ward Results","Ward 116",Fofanah,Alpha,NGC,4B0082,148,4.08,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29937,29936,2018-03-07,Councillors,"Ward Results","Ward 305",Menjor,Michael,CDP,F1C40F,148,2.45,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34441,34440,2018-03-07,Councillors,"Ward Results","Ward 256",Kalokoh,Samuel,I,808080,147,3.97,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33301,33300,2018-03-07,Councillors,"Ward Results","Ward 368",Kaiwo,James,PMDC,F3881E,147,3.30,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30039,30038,2018-03-07,Councillors,"Ward Results","Ward 296",Jabbie,Abdul,NGC,4B0082,147,2.93,No,Provisional,male-blank-profile-photo.png,"First Round"
33241,33240,2018-03-07,Councillors,"Ward Results","Ward 363",Ellie,Marian,PMDC,F3881E,147,3.88,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32909,32908,2018-03-07,Councillors,"Ward Results","Ward 103",Thoronka,Sento,NGC,4B0082,146,4.90,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34217,34216,2018-03-07,Councillors,"Ward Results","Ward 237",Tucker,Zainab,C4C,D68910,146,2.37,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32673,32672,2018-03-07,Councillors,"Ward Results","Ward 311",Dankona,Brima,CDP,F1C40F,146,5.08,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33131,33130,2018-03-07,Councillors,"Ward Results","Ward 352",Kanneh,Mohamed,C4C,D68910,145,3.63,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34293,34292,2018-03-07,Councillors,"Ward Results","Ward 243",Turay,Alimamy,PMDC,F3881E,145,2.36,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30740,30739,2018-03-07,Councillors,"Ward Results","Ward 155",Tarawalie,Abu,ADP,FF339F,145,4.69,No,Provisional,male-blank-profile-photo.png,"First Round"
34137,34136,2018-03-07,Councillors,"Ward Results","Ward 207",Bangura,Bai,PDP,1E90FF,145,3.00,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29917,29916,2018-03-07,Councillors,"Ward Results","Ward 279",Foday,Ayuba,C4C,D68910,144,3.96,No,Provisional,male-blank-profile-photo.png,"First Round"
34025,34024,2018-03-07,Councillors,"Ward Results","Ward 196",Conteh,Sorie,C4C,D68910,144,4.00,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33093,33092,2018-03-07,Councillors,"Ward Results","Ward 120",Jawara,Adama,NGC,4B0082,144,5.27,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33151,33150,2018-03-07,Councillors,"Ward Results","Ward 355",Gogra,Jassie,ADP,FF339F,143,6.43,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30191,30190,2018-03-07,Councillors,"Ward Results","Ward 281",Mbayo,Solomon,PMDC,F3881E,142,2.72,No,Provisional,male-blank-profile-photo.png,"First Round"
33941,33940,2018-03-07,Councillors,"Ward Results","Ward 072",Ngegba,Mariatu,NDA,1F681B,142,4.61,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34631,34630,2018-03-07,Councillors,"Ward Results","Ward 008",Sewa,Chistopher,NGC,4B0082,142,3.48,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33821,33820,2018-03-07,Councillors,"Ward Results","Ward 064",Bangura,Osman,C4C,D68910,142,2.76,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34389,34388,2018-03-07,Councillors,"Ward Results","Ward 252",Fofanah,Ibrahim,C4C,D68910,141,2.40,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30290,30289,2018-03-07,Councillors,"Ward Results","Ward 281",Mbawa,Julius,CDP,F1C40F,141,2.70,No,Provisional,male-blank-profile-photo.png,"First Round"
32513,32512,2018-03-07,Councillors,"Ward Results","Ward 336",Carew,Agnes,CDP,F1C40F,141,3.10,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34337,34336,2018-03-07,Councillors,"Ward Results","Ward 247",Kamara,Ishmail,CDP,F1C40F,141,2.48,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33789,33788,2018-03-07,Councillors,"Ward Results","Ward 061",Musa,Elizabeth,ADP,FF339F,141,2.99,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30488,30487,2018-03-07,Councillors,"Ward Results","Ward 133",Jawara,Mohamed,C4C,D68910,140,3.87,No,Provisional,male-blank-profile-photo.png,"First Round"
33653,33652,2018-03-07,Councillors,"Ward Results","Ward 048",Mendegla,Amadu,CDP,F1C40F,140,3.73,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33506,33505,2018-03-07,Councillors,"Ward Results","Ward 039",Bockarie,Steven,CDP,F1C40F,140,2.13,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33781,33780,2018-03-07,Councillors,"Ward Results","Ward 061",Conteh,Patricia,NGC,4B0082,139,2.94,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32455,32454,2018-03-07,Councillors,"Ward Results","Ward 330",Kabia,Edwin,CDP,F1C40F,138,3.84,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34463,34462,2018-03-07,Councillors,"Ward Results","Ward 258",Kamara,Albert,C4C,D68910,137,2.39,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34623,34622,2018-03-07,Councillors,"Ward Results","Ward 008",Bockarie,Patrick,C4C,D68910,136,3.33,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30324,30323,2018-03-07,Councillors,"Ward Results","Ward 296",Lissa,Francis,CDP,F1C40F,136,2.71,No,Provisional,male-blank-profile-photo.png,"First Round"
34139,34138,2018-03-07,Councillors,"Ward Results","Ward 207",Kamara,Abdulai,NPD,3498DB,136,2.82,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34191,34190,2018-03-07,Councillors,"Ward Results","Ward 211",Sankoh,Mohamed,C4C,D68910,135,2.75,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30278,30277,2018-03-07,Councillors,"Ward Results","Ward 282",Stevens,George,C4C,D68910,135,1.74,No,Provisional,male-blank-profile-photo.png,"First Round"
32849,32848,2018-03-07,Councillors,"Ward Results","Ward 326",Dabeni,Mustapha,C4C,D68910,134,1.82,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32831,32830,2018-03-07,Councillors,"Ward Results","Ward 324",Kpaka,Tenneh,PMDC,F3881E,133,2.46,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33205,33204,2018-03-07,Councillors,"Ward Results","Ward 360",Bah,Amadu,C4C,D68910,133,3.51,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34696,34695,2018-03-07,Councillors,"Ward Results","Ward 013",Kallon,Margret,APC,FF333C,133,2.87,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33801,33800,2018-03-07,Councillors,"Ward Results","Ward 062",Sebba,Safiatu,NGC,4B0082,132,3.00,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32581,32580,2018-03-07,Councillors,"Ward Results","Ward 341",Ndanema,Alfred,C4C,D68910,132,1.68,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32675,32674,2018-03-07,Councillors,"Ward Results","Ward 311",Ensah,Abu,PMDC,F3881E,131,4.56,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33520,33519,2018-03-07,Councillors,"Ward Results","Ward 040",Sheriff,Abdulai,C4C,D68910,131,2.39,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34221,34220,2018-03-07,Councillors,"Ward Results","Ward 238",Conteh,Charles,CDP,F1C40F,131,2.04,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34507,34506,2018-03-07,Councillors,"Ward Results","Ward 261",Turay,Mohamed,SLPP,009900,130,3.41,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34367,34366,2018-03-07,Councillors,"Ward Results","Ward 249",Bangura,Mohamed,CDP,F1C40F,130,3.03,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34083,34082,2018-03-07,Councillors,"Ward Results","Ward 202",Kamara,Assaiatu,PDP,1E90FF,129,1.87,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32639,32638,2018-03-07,Councillors,"Ward Results","Ward 345",Gbandawa,Thomas,CDP,F1C40F,129,2.47,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33843,33842,2018-03-07,Councillors,"Ward Results","Ward 065",Moseray,Albert,NGC,4B0082,129,2.66,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33634,33633,2018-03-07,Councillors,"Ward Results","Ward 047",Amara,Hassan,C4C,D68910,129,1.64,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34255,34254,2018-03-07,Councillors,"Ward Results","Ward 240",Kargbo,Musu,PMDC,F3881E,129,2.45,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33462,33461,2018-03-07,Councillors,"Ward Results","Ward 035",Kanneh,Brima,ADP,FF339F,129,2.29,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32837,32836,2018-03-07,Councillors,"Ward Results","Ward 325",Bockarie,Peter,C4C,D68910,128,3.57,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33015,33014,2018-03-07,Councillors,"Ward Results","Ward 111",Koroma,Abu,C4C,D68910,128,3.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33358,33357,2018-03-07,Councillors,"Ward Results","Ward 371",Sillah,Musa,APC,FF333C,128,5.44,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34275,34274,2018-03-07,Councillors,"Ward Results","Ward 242",Jalloh,Mohamed,PMDC,F3881E,128,1.76,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30057,30056,2018-03-07,Councillors,"Ward Results","Ward 284",Sillah,Yankuba,C4C,D68910,127,1.93,No,Provisional,male-blank-profile-photo.png,"First Round"
30834,30833,2018-03-07,Councillors,"Ward Results","Ward 159",Marah,Lansana,NGC,4B0082,127,9.14,No,Provisional,male-blank-profile-photo.png,"First Round"
33155,33154,2018-03-07,Councillors,"Ward Results","Ward 355",Massaquoi,Jusu,NGC,4B0082,127,5.71,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34667,34666,2018-03-07,Councillors,"Ward Results","Ward 011",Gbakie,Juliana,UP,99ccff,126,1.94,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34007,34006,2018-03-07,Councillors,"Ward Results","Ward 194",Kargbo,Kalie,C4C,D68910,126,3.75,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34155,34154,2018-03-07,Councillors,"Ward Results","Ward 208",Sumah,Alie,C4C,D68910,126,2.21,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33719,33718,2018-03-07,Councillors,"Ward Results","Ward 056",Bangura,Hawa,UP,99ccff,126,3.28,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34571,34570,2018-03-07,Councillors,"Ward Results","Ward 003",Kanneh,Osman,CDP,F1C40F,125,2.64,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32655,32654,2018-03-07,Councillors,"Ward Results","Ward 309",Johnson,Joseph,NGC,4B0082,125,2.77,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30097,30096,2018-03-07,Councillors,"Ward Results","Ward 295",Manjoe,Alusine,CDP,F1C40F,124,2.59,No,Provisional,male-blank-profile-photo.png,"First Round"
33669,33668,2018-03-07,Councillors,"Ward Results","Ward 050",Gamanga,Mamie,C4C,D68910,124,1.80,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34609,34608,2018-03-07,Councillors,"Ward Results","Ward 007",Abdullai,Lahai,UP,99ccff,123,1.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33685,33684,2018-03-07,Councillors,"Ward Results","Ward 051",Mansaray,Mohamed,C4C,D68910,123,2.35,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33303,33302,2018-03-07,Councillors,"Ward Results","Ward 368",Kallon,Aruna,NGC,4B0082,123,2.77,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29907,29906,2018-03-07,Councillors,"Ward Results","Ward 288",Sandy,Isata,NGC,4B0082,123,1.44,No,Provisional,female-profile-blank-photo.png,"First Round"
34565,34564,2018-03-07,Councillors,"Ward Results","Ward 003",Bockarie,John,PMDC,F3881E,123,2.60,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34069,34068,2018-03-07,Councillors,"Ward Results","Ward 201",Kamara,Mohamed,NPD,3498DB,122,2.07,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33045,33044,2018-03-07,Councillors,"Ward Results","Ward 114",Sesay,Saibatu,SLPP,009900,122,3.03,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33019,33018,2018-03-07,Councillors,"Ward Results","Ward 111",Sankoh,Edwin,CDP,F1C40F,121,3.13,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34407,34406,2018-03-07,Councillors,"Ward Results","Ward 253",Sankoh,Mohamed,C4C,D68910,121,3.18,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32671,32670,2018-03-07,Councillors,"Ward Results","Ward 311",Charles,Kallon,NGC,4B0082,121,4.21,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32703,32702,2018-03-07,Councillors,"Ward Results","Ward 313",Johnson,Solomon,PMDC,F3881E,121,4.00,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33107,33106,2018-03-07,Councillors,"Ward Results","Ward 350",Massaquoi,Mariama,C4C,D68910,121,4.46,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30436,30435,2018-03-07,Councillors,"Ward Results","Ward 138",Kamara,Mohamed,NGC,4B0082,120,13.95,No,Provisional,male-blank-profile-photo.png,"First Round"
33183,33182,2018-03-07,Councillors,"Ward Results","Ward 358",Kawa,Sundifu,CDP,F1C40F,120,2.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
